Word,fiveStar,fourSar,threeStar,twoStar,oneStar,Score1,Score2
complainer,15,19,24,38,75,-0.6666666666666666,-0.5374149659863946
phoenixtempe,35,23,7,1,2,0.8918918918918919,0.9016393442622951
phrasing,2,3,2,2,7,-0.5555555555555556,-0.2857142857142857
saffron,608,445,204,107,67,0.8014814814814815,0.7163814180929096
righta,9,9,0,1,2,0.6363636363636364,0.7142857142857143
righti,24,19,11,10,14,0.2631578947368421,0.2835820895522388
rights,186,118,89,68,255,-0.1564625850340136,-0.030303030303030304
righty,3,5,7,1,0,1.0,0.7777777777777778
stellen,12,8,16,6,3,0.6,0.3793103448275862
steller,22,16,12,3,3,0.76,0.7272727272727273
openclose,18,8,9,2,3,0.7142857142857143,0.6774193548387096
noshowed,3,2,0,3,25,-0.7857142857142857,-0.696969696969697
aguacate,14,4,1,5,1,0.8666666666666667,0.5
tostilocos,12,0,2,2,1,0.8461538461538461,0.6
tokens,101,142,126,114,118,-0.0776255707762557,0.023157894736842106
psthe,11,12,5,3,4,0.4666666666666667,0.5333333333333333
cheesesteaks,382,337,137,67,64,0.7130044843049327,0.691764705882353
advancements,9,4,0,2,4,0.38461538461538464,0.3684210526315789
outbacks,11,26,14,15,8,0.15789473684210525,0.23333333333333334
portico,10,3,4,1,0,1.0,0.8571428571428571
manipulative,8,3,2,3,31,-0.5897435897435898,-0.5111111111111111
soooooooooooo,38,21,7,4,11,0.5510204081632653,0.5945945945945946
stellar,3280,1950,1138,748,419,0.7734522844011895,0.635141472565265
stellas,70,50,21,15,3,0.9178082191780822,0.7391304347826086
collections,233,166,67,85,513,-0.3753351206434316,-0.1995987963891675
arrabbiata,24,13,10,7,3,0.7777777777777778,0.574468085106383
portion,12817,17815,9824,5287,3010,0.6196373286156568,0.5737368028975828
pssst,8,10,0,0,1,0.7777777777777778,0.8947368421052632
porting,7,3,3,1,5,0.16666666666666666,0.25
cleanfreak,3,8,1,2,7,-0.4,0.1
egalitarian,4,11,2,3,0,1.0,0.6666666666666666
availed,13,12,2,3,0,1.0,0.7857142857142857
splurging,166,160,48,35,13,0.8547486033519553,0.7433155080213903
eyemasters,8,0,3,2,9,-0.058823529411764705,-0.15789473684210525
bellied,43,80,35,14,10,0.6226415094339622,0.673469387755102
bellies,319,282,94,53,32,0.8176638176638177,0.7521865889212828
cacophonous,5,6,8,1,3,0.25,0.4666666666666667
mcflurry,10,13,9,10,26,-0.4444444444444444,-0.22033898305084745
manipulation,46,5,3,7,27,0.2602739726027397,0.2
sassafras,15,13,3,1,0,1.0,0.9310344827586207
extraordinarily,277,136,81,68,74,0.5783475783475783,0.4882882882882883
literature,121,89,44,31,25,0.6575342465753424,0.5789473684210527
2hours,26,13,6,10,41,-0.22388059701492538,-0.13333333333333333
fluttered,15,7,1,1,1,0.875,0.8333333333333334
occupied,644,989,742,697,723,-0.05779078273591807,0.06976744186046512
yurman,29,8,4,0,1,0.9333333333333333,0.9473684210526315
rentacar,48,34,19,5,45,0.03225806451612903,0.24242424242424243
occupies,85,100,45,18,13,0.7346938775510204,0.7129629629629629
manipulating,12,8,4,4,21,-0.2727272727272727,-0.1111111111111111
beerbut,5,7,6,5,0,1.0,0.4117647058823529
badits,3,8,11,4,5,-0.25,0.1
righteous,53,53,21,9,35,0.20454545454545456,0.41333333333333333
apostrophe,4,12,10,6,0,1.0,0.45454545454545453
transmissions,41,3,1,1,22,0.30158730158730157,0.31343283582089554
tweaked,107,72,30,20,30,0.5620437956204379,0.5633187772925764
tweaker,4,12,5,12,20,-0.6666666666666666,-0.3333333333333333
bellhop,56,106,40,73,86,-0.2112676056338028,0.009345794392523364
slight,2207,2454,1018,488,384,0.7035893477421845,0.6848002891740467
shilling,9,9,7,4,6,0.2,0.2857142857142857
barioja,3,5,9,0,1,0.5,0.7777777777777778
rentable,18,7,5,1,3,0.7142857142857143,0.7241379310344828
exposition,27,19,8,7,4,0.7419354838709677,0.6140350877192983
addresses,160,63,45,33,153,0.022364217252396165,0.09046454767726161
vaccumed,6,4,3,6,20,-0.5384615384615384,-0.4444444444444444
addressed,865,354,293,325,633,0.1548731642189586,0.11988975654570509
verged,3,4,5,2,4,-0.14285714285714285,0.07692307692307693
monogramming,1,7,5,2,1,0.0,0.45454545454545453
verges,3,8,5,3,1,0.5,0.4666666666666667
yummythe,15,16,5,1,0,1.0,0.9375
popsicles,161,92,18,4,8,0.9053254437869822,0.909433962264151
newcastle,63,100,57,32,9,0.75,0.5980392156862745
sunflowers,43,29,9,6,2,0.9111111111111111,0.8
slimey,13,20,15,27,50,-0.5873015873015873,-0.4
wonkas,40,25,12,5,1,0.9512195121951219,0.8309859154929577
helpfuland,19,6,0,2,1,0.9,0.7857142857142857
slimed,1,2,3,5,8,-0.7777777777777778,-0.625
verona,110,82,36,34,35,0.5172413793103449,0.47126436781609193
blooze,7,10,1,1,0,1.0,0.8888888888888888
thereyou,21,8,7,3,4,0.68,0.6111111111111112
tempted,887,1075,470,297,242,0.5713020372010629,0.5689724110355857
kittens,149,63,15,42,65,0.3925233644859813,0.329153605015674
twerking,8,14,5,3,9,-0.058823529411764705,0.29411764705882354
objectives,15,10,5,4,5,0.5,0.47058823529411764
packedand,7,4,5,0,1,0.75,0.8333333333333334
castello,6,7,4,3,3,0.3333333333333333,0.3684210526315789
napoli,186,122,63,44,52,0.5630252100840336,0.5247524752475248
carelessly,27,17,22,48,83,-0.509090909090909,-0.49714285714285716
kanbai,5,8,1,3,5,0.0,0.23809523809523808
24hour,169,281,177,81,79,0.3629032258064516,0.47540983606557374
rentacop,1,6,4,4,10,-0.8181818181818182,-0.3333333333333333
gentrified,19,19,10,5,7,0.46153846153846156,0.52
rigors,9,4,1,2,1,0.8,0.625
vernon,54,12,2,3,2,0.9285714285714286,0.8591549295774648
counteract,44,41,35,20,11,0.6,0.46551724137931033
25minute,8,7,0,4,9,-0.058823529411764705,0.07142857142857142
boneinribeye,11,7,6,0,2,0.6923076923076923,0.8
fielding,12,7,2,3,9,0.14285714285714285,0.22580645161290322
negated,14,17,17,19,24,-0.2631578947368421,-0.16216216216216217
negates,11,13,13,12,12,-0.043478260869565216,0.0
packedbut,11,4,4,4,4,0.4666666666666667,0.30434782608695654
vernis,6,3,4,0,5,0.09090909090909091,0.2857142857142857
slings,25,21,4,3,13,0.3157894736842105,0.4838709677419355
bloody,3820,3981,1772,1075,953,0.6006704378797402,0.5873435751348052
muscular,66,35,22,11,19,0.5529411764705883,0.5419847328244275
huxley,13,24,5,3,0,1.0,0.85
meiomi,11,4,1,1,0,1.0,0.875
slinky,16,10,15,2,2,0.7777777777777778,0.7333333333333333
gyrating,14,28,25,11,11,0.12,0.3125
handinhand,12,15,6,4,4,0.5,0.5428571428571428
counterbar,12,5,1,0,7,0.2631578947368421,0.4166666666666667
reshaping,19,3,5,1,5,0.5833333333333334,0.5714285714285714
airhead,8,12,12,11,25,-0.5151515151515151,-0.2857142857142857
silverleaf,11,3,1,0,1,0.8333333333333334,0.8666666666666667
navarro,6,6,2,2,3,0.3333333333333333,0.4117647058823529
mediocore,2,10,26,25,18,-0.8,-0.5636363636363636
burbon,21,18,10,1,3,0.75,0.813953488372093
negativ,5,10,12,7,2,0.42857142857142855,0.25
untreated,11,3,7,3,32,-0.4883720930232558,-0.42857142857142855
bellboy,13,12,9,13,22,-0.2571428571428571,-0.16666666666666666
pawning,2,4,11,4,16,-0.7777777777777778,-0.5384615384615384
explains,1080,431,240,263,464,0.39896373056994816,0.35031277926720283
polecats,24,1,0,0,0,1.0,1.0
napped,14,23,5,5,9,0.21739130434782608,0.45098039215686275
nappes,6,10,3,0,1,0.7142857142857143,0.8823529411764706
blooms,53,24,9,6,8,0.7377049180327869,0.6923076923076923
hobbling,16,13,5,3,7,0.391304347826087,0.48717948717948717
kegerator,8,4,2,1,3,0.45454545454545453,0.5
jeffre,25,0,0,0,0,1.0,1.0
geeignet,14,17,15,5,3,0.6470588235294118,0.5897435897435898
meinte,2,5,5,8,7,-0.5555555555555556,-0.36363636363636365
badnot,2,12,22,12,3,-0.2,-0.034482758620689655
blonde,1995,791,499,549,1241,0.23300370828182942,0.21765734265734266
blonds,5,9,8,1,3,0.25,0.5555555555555556
vermin,11,5,3,4,19,-0.26666666666666666,-0.1794871794871795
scumbag,8,10,7,7,65,-0.7808219178082192,-0.6
particuarly,5,7,5,7,2,0.42857142857142855,0.14285714285714285
bordered,36,66,48,52,45,-0.1111111111111111,0.02512562814070352
tresses,47,10,2,1,5,0.8076923076923077,0.8095238095238095
predict,79,76,47,55,85,-0.036585365853658534,0.05084745762711865
meinem,64,60,35,25,23,0.47126436781609193,0.4418604651162791
meinen,58,68,44,29,27,0.36470588235294116,0.38461538461538464
meiner,98,106,74,56,49,0.3333333333333333,0.32038834951456313
meines,19,26,20,16,8,0.4074074074074074,0.30434782608695654
heartwarming,76,34,6,5,6,0.8536585365853658,0.8181818181818182
completey,7,2,0,2,8,-0.06666666666666667,-0.05263157894736842
completed,2723,758,355,378,1107,0.42193211488250654,0.4019331453886428
completes,131,82,21,18,19,0.7466666666666667,0.704
burata,18,7,5,3,4,0.6363636363636364,0.5625
tantalizingly,13,5,4,2,1,0.8571428571428571,0.7142857142857143
highpressure,40,15,15,9,22,0.2903225806451613,0.27906976744186046
simpleton,7,9,5,2,8,-0.06666666666666667,0.23076923076923078
bentoya,2,13,4,0,0,1.0,1.0
completly,44,41,16,22,59,-0.14563106796116504,0.024096385542168676
buraka,10,9,3,5,3,0.5384615384615384,0.4074074074074074
gauntlet,35,41,22,26,29,0.09375,0.16030534351145037
cazuelas,25,10,7,6,1,0.9230769230769231,0.6666666666666666
punjabi,52,37,11,6,7,0.7627118644067796,0.7450980392156863
krishna,13,5,10,4,3,0.625,0.44
geschmacklich,50,77,67,35,13,0.5873015873015873,0.4514285714285714
uturns,19,24,6,3,5,0.5833333333333334,0.6862745098039216
bitesized,86,96,53,21,10,0.7916666666666666,0.7089201877934272
stirling,30,15,3,5,1,0.9354838709677419,0.7647058823529411
regelmig,32,23,10,7,4,0.7777777777777778,0.6666666666666666
fervently,10,6,7,4,5,0.3333333333333333,0.28
beercocktail,6,7,4,0,1,0.7142857142857143,0.8571428571428571
gentleman,3265,1777,958,1069,1989,0.2428625808907499,0.24493827160493828
midfebruary,8,5,4,0,5,0.23076923076923078,0.4444444444444444
gentlemen,1238,543,286,254,463,0.4556143445032334,0.42594075260208164
barista,1089,807,437,423,497,0.37326607818411095,0.3465909090909091
leaders,128,40,21,19,33,0.5900621118012422,0.5272727272727272
elderberry,21,15,2,1,1,0.9090909090909091,0.8947368421052632
snipping,19,5,2,6,8,0.4074074074074074,0.2631578947368421
larryville,8,11,8,1,1,0.7777777777777778,0.8095238095238095
object,136,135,144,86,154,-0.06206896551724138,0.060665362035225046
suffice,403,407,286,215,257,0.22121212121212122,0.26365054602184085
blocks,1704,1757,894,593,651,0.44713375796178345,0.4712008501594049
blocky,2,3,4,5,4,-0.3333333333333333,-0.2857142857142857
versus,709,861,469,305,238,0.49736008447729674,0.486038807382868
muesli,32,28,9,1,1,0.9393939393939394,0.9354838709677419
bookcases,33,29,4,1,6,0.6923076923076923,0.7971014492753623
badder,6,5,4,3,2,0.5,0.375
capellini,58,53,37,25,19,0.5064935064935064,0.432258064516129
terracotta,6,12,1,0,1,0.7142857142857143,0.8947368421052632
holsteins,356,409,209,96,56,0.7281553398058253,0.6684841875681571
bittersweet,100,76,54,20,8,0.8518518518518519,0.7254901960784313
destroys,45,38,16,23,21,0.36363636363636365,0.30708661417322836
lendroit,333,533,296,80,21,0.8813559322033898,0.7911065149948294
versed,312,179,56,36,56,0.6956521739130435,0.6843910806174958
verses,51,61,30,30,22,0.3972602739726027,0.36585365853658536
eagles,130,124,62,34,25,0.6774193548387096,0.6230031948881789
silverlake,9,8,2,0,0,1.0,1.0
estrellados,14,13,4,1,0,1.0,0.9285714285714286
lcart,3,9,3,1,2,0.2,0.6
vertically,41,44,19,8,11,0.5769230769230769,0.6346153846153846
bentigt,6,12,8,1,3,0.3333333333333333,0.6363636363636364
forgetable,3,12,13,14,6,-0.3333333333333333,-0.14285714285714285
ambiguous,20,24,18,11,22,-0.047619047619047616,0.14285714285714285
gemtlichen,15,19,10,0,1,0.875,0.9428571428571428
gemtlicher,4,10,6,2,2,0.3333333333333333,0.5555555555555556
gemtliches,12,12,5,3,0,1.0,0.7777777777777778
philadelphia,464,368,164,113,105,0.6309314586994728,0.5847619047619048
expediacom,7,12,14,7,20,-0.48148148148148145,-0.17391304347826086
hydraulic,41,11,8,7,29,0.17142857142857143,0.18181818181818182
verrry,14,25,7,3,6,0.4,0.625
badbut,14,36,64,42,22,-0.2222222222222222,-0.12280701754385964
enviously,8,10,5,1,0,1.0,0.8947368421052632
relativity,5,5,13,5,1,0.6666666666666666,0.25
outerwear,8,25,5,2,6,0.14285714285714285,0.6097560975609756
garnishing,29,27,14,7,11,0.45,0.5135135135135135
thirtysomethings,5,8,2,0,1,0.6666666666666666,0.8571428571428571
articles,209,171,87,54,87,0.41216216216216217,0.45873320537428025
verrez,15,12,4,0,1,0.875,0.9285714285714286
drummettes,7,18,7,2,5,0.16666666666666666,0.5625
chuckie,27,13,12,17,22,0.10204081632653061,0.012658227848101266
melange,52,66,24,20,7,0.7627118644067796,0.6275862068965518
verres,30,36,32,23,13,0.3953488372093023,0.29411764705882354
melanie,301,59,14,14,38,0.775811209439528,0.7475728155339806
onigiri,54,30,19,8,1,0.9636363636363636,0.8064516129032258
rosallie,16,8,0,0,0,1.0,1.0
francese,41,33,13,5,8,0.673469387755102,0.7011494252873564
chuckle,98,124,77,44,50,0.32432432432432434,0.4050632911392405
craftsmen,54,8,6,0,1,0.9636363636363636,0.9682539682539683
aiment,19,35,22,5,1,0.9,0.8
tawdry,8,11,4,1,1,0.7777777777777778,0.8095238095238095
objets,17,15,9,3,2,0.7894736842105263,0.7297297297297297
mammary,5,5,2,0,5,0.0,0.3333333333333333
normalement,21,19,7,5,4,0.68,0.6326530612244898
craftsman,132,58,27,14,18,0.76,0.7117117117117117
sections,983,1343,691,358,246,0.5996745321399511,0.5877133105802048
passbook,7,2,4,0,3,0.4,0.5
supermarkets,181,238,87,47,28,0.7320574162679426,0.6963562753036437
unresolved,6,2,1,8,57,-0.8095238095238095,-0.7808219178082192
mammals,25,20,4,6,3,0.7857142857142857,0.6666666666666666
fireworks,431,386,166,82,81,0.68359375,0.6673469387755102
amusebouches,15,5,3,0,0,1.0,1.0
uerst,30,26,6,3,0,1.0,0.8983050847457628
specialorder,10,6,1,1,3,0.5384615384615384,0.6
psych,18,23,6,5,22,-0.1,0.20588235294117646
leading,784,652,343,273,304,0.4411764705882353,0.4267262791852956
icecreams,25,16,7,1,5,0.6666666666666666,0.7446808510638298
gypped,8,17,18,27,11,-0.15789473684210525,-0.20634920634920634
badass,368,185,58,36,25,0.8727735368956743,0.8013029315960912
satellite,130,128,73,61,94,0.16071428571428573,0.24939467312348668
meijer,9,17,5,18,3,0.5,0.10638297872340426
overnighted,31,5,1,1,22,0.16981132075471697,0.22033898305084745
overnighter,7,12,2,3,0,1.0,0.7272727272727273
francisco,1926,1128,504,321,329,0.7082039911308204,0.6490280777537797
dishesand,7,12,4,3,3,0.4,0.52
aroung,4,3,1,3,7,-0.2727272727272727,-0.17647058823529413
showstopping,9,7,3,0,0,1.0,1.0
nkotb,6,13,2,2,1,0.7142857142857143,0.7272727272727273
arouse,11,1,4,3,1,0.8333333333333334,0.5
tawana,76,0,0,0,0,1.0,1.0
lesions,7,1,1,5,6,0.07692307692307693,-0.15789473684210525
objections,17,19,12,6,16,0.030303030303030304,0.2413793103448276
chucked,21,18,11,20,25,-0.08695652173913043,-0.07142857142857142
chuckee,3,3,2,2,10,-0.5384615384615384,-0.3333333333333333
someburros,59,62,35,18,18,0.5324675324675324,0.5414012738853503
occupant,17,20,24,19,43,-0.43333333333333335,-0.25252525252525254
twirled,11,6,5,8,9,0.1,0.0
struggling,500,329,269,243,327,0.20918984280532044,0.18513223731236597
wellmaybe,14,10,6,3,4,0.5555555555555556,0.5483870967741935
tableclothes,8,12,7,4,1,0.7777777777777778,0.6
propriety,4,6,3,2,3,0.14285714285714285,0.3333333333333333
cappucino,121,102,46,20,16,0.7664233576642335,0.722007722007722
badboy,7,9,4,2,1,0.75,0.6842105263157895
designed,2374,1756,934,630,529,0.6355494316224595,0.5617318963887313
enzyme,37,11,5,5,10,0.574468085106383,0.5238095238095238
cauliflowers,4,10,4,4,2,0.3333333333333333,0.4
designer,1302,819,397,248,338,0.5878048780487805,0.5670483930550425
dipped,1588,1625,683,384,280,0.7002141327623126,0.6574671137477431
dipper,52,55,24,16,6,0.7931034482758621,0.6589147286821705
endlessly,105,69,38,33,42,0.42857142857142855,0.39759036144578314
89night,4,11,4,1,1,0.6,0.7647058823529411
themthey,32,31,11,11,30,0.03225806451612903,0.21153846153846154
bordello,13,24,11,7,0,1.0,0.6818181818181818
portage,5,9,3,2,0,1.0,0.75
exclude,25,34,23,16,21,0.08695652173913043,0.22916666666666666
themthis,6,4,6,4,8,-0.14285714285714285,-0.09090909090909091
portals,6,10,3,1,3,0.3333333333333333,0.6
slippy,5,5,6,1,2,0.42857142857142855,0.5384615384615384
flipflop,8,10,8,6,4,0.3333333333333333,0.2857142857142857
dishesbut,10,13,5,4,1,0.8181818181818182,0.6428571428571429
dippin,32,40,22,10,9,0.5609756097560976,0.5824175824175825
zorbas,51,25,22,16,7,0.7586206896551724,0.5353535353535354
hateful,17,15,15,23,91,-0.6851851851851852,-0.5616438356164384
venezuelan,202,112,34,10,12,0.8878504672897196,0.8690476190476191
incompetent,76,97,133,320,2065,-0.9290051377860813,-0.8647380766223612
bentley,71,36,14,13,23,0.5106382978723404,0.4965034965034965
bastilla,12,15,3,1,2,0.7142857142857143,0.8
bastille,19,17,8,7,2,0.8095238095238095,0.6
cosiness,7,4,4,1,0,1.0,0.8333333333333334
clarifying,34,21,28,14,33,0.014925373134328358,0.0784313725490196
sizebut,4,9,3,0,5,-0.1111111111111111,0.4444444444444444
badand,10,6,10,7,9,0.05263157894736842,0.0
ponchos,74,59,20,19,20,0.574468085106383,0.5465116279069767
tempest,60,38,13,13,10,0.7142857142857143,0.6198347107438017
tempera,39,28,18,5,4,0.813953488372093,0.7631578947368421
tempers,6,4,4,3,10,-0.25,-0.13043478260869565
cuddles,14,3,2,1,0,1.0,0.8888888888888888
cuddled,27,9,0,5,1,0.9285714285714286,0.7142857142857143
orechiette,12,3,7,4,0,1.0,0.5789473684210527
anomaly,48,72,66,64,57,-0.08571428571428572,-0.004149377593360996
trillion,19,18,11,2,8,0.4074074074074074,0.574468085106383
retention,32,19,17,19,104,-0.5294117647058824,-0.41379310344827586
subsided,55,22,14,17,23,0.41025641025641024,0.3162393162393162
subsides,9,11,1,1,2,0.6363636363636364,0.7391304347826086
retentive,13,10,3,4,1,0.8571428571428571,0.6428571428571429
hibiscus,314,225,77,26,9,0.9442724458204335,0.8780487804878049
orgasm,548,275,103,42,28,0.9027777777777778,0.8432250839865622
quartier,248,413,137,36,22,0.837037037037037,0.8386648122392212
drumettes,19,24,11,15,5,0.5833333333333334,0.36507936507936506
organs,67,48,19,9,20,0.5402298850574713,0.5972222222222222
retourne,97,126,51,18,15,0.7321428571428571,0.7421875
suffers,102,157,168,123,88,0.07368421052631578,0.10212765957446808
chanelle,13,1,0,0,2,0.7333333333333333,0.75
aaaamazing,11,6,0,0,0,1.0,1.0
barilla,5,3,4,6,4,0.1111111111111111,-0.1111111111111111
somethingorother,27,20,12,7,5,0.6875,0.5932203389830508
willalbys,5,6,4,1,0,1.0,0.8333333333333334
relatively,2556,4039,2645,1225,717,0.5618698441796517,0.5450392409511537
additional,4521,3828,2563,2269,4396,0.0140181675451385,0.11216198214999334
tennessee,134,83,51,23,27,0.6645962732919255,0.6254681647940075
custardlike,15,15,4,4,3,0.6666666666666666,0.6216216216216216
ontrend,16,6,4,0,0,1.0,1.0
thinlysliced,16,20,7,4,2,0.7777777777777778,0.7142857142857143
francais,29,36,13,3,7,0.6111111111111112,0.7333333333333333
trillium,3,7,2,3,7,-0.4,0.0
wonton,1234,1740,883,602,414,0.4975728155339806,0.4907268170426065
badger,235,216,98,66,64,0.5719063545150501,0.5524956970740104
badges,32,28,17,5,17,0.30612244897959184,0.4634146341463415
sliver,110,115,94,118,93,0.08374384236453201,0.03211009174311927
wnden,9,7,6,3,0,1.0,0.6842105263157895
temples,48,42,12,13,21,0.391304347826087,0.45161290322580644
seniority,4,1,4,2,5,-0.1111111111111111,-0.16666666666666666
moqueca,21,10,0,0,0,1.0,1.0
dimanches,7,5,3,1,0,1.0,0.8461538461538461
aiming,95,99,104,55,21,0.6379310344827587,0.43703703703703706
broccolini,243,216,109,57,16,0.8764478764478765,0.7255639097744361
sulfur,4,13,15,15,13,-0.5294117647058824,-0.24444444444444444
lcher,11,7,2,1,1,0.8333333333333334,0.8
lighting,4683,4813,2323,1262,857,0.6906137184115524,0.6351269909599656
woodside,6,1,1,2,7,-0.07692307692307693,-0.125
beerwise,4,11,2,0,0,1.0,1.0
cowabunga,29,32,12,14,13,0.38095238095238093,0.38636363636363635
blushing,37,26,10,7,10,0.574468085106383,0.575
temping,6,4,4,4,1,0.7142857142857143,0.3333333333333333
workstations,18,9,8,1,8,0.38461538461538464,0.5
daikokuya,18,15,6,2,4,0.6363636363636364,0.6923076923076923
bartenderswaitresses,5,8,1,1,1,0.6666666666666666,0.7333333333333333
beerwine,148,143,42,22,11,0.8616352201257862,0.7962962962962963
freaking,2883,1666,755,665,1245,0.39680232558139533,0.4085771791298963
sandwiche,15,6,4,2,2,0.7647058823529411,0.68
sandwichi,21,24,13,11,14,0.2,0.2857142857142857
sandwichs,204,232,76,38,17,0.8461538461538461,0.7759674134419552
concession,384,594,288,150,174,0.3763440860215054,0.5023041474654378
highpoint,8,1,7,8,5,0.23076923076923078,-0.18181818181818182
crinklecut,27,38,26,14,5,0.6875,0.5476190476190477
1030ish,9,13,4,4,2,0.6363636363636364,0.5714285714285714
freakish,23,16,6,9,5,0.6428571428571429,0.4716981132075472
deadbolt,46,6,11,25,47,-0.010752688172043012,-0.16129032258064516
unfortunatly,18,16,28,30,28,-0.21739130434782608,-0.2608695652173913
abgesehen,8,8,5,5,6,0.14285714285714285,0.18518518518518517
fenwicks,33,15,3,2,0,1.0,0.92
portent,6,9,4,1,4,0.2,0.5
incompetant,0,1,1,3,16,-1.0,-0.9
ocassions,7,13,5,4,8,-0.06666666666666667,0.25
crazybusy,13,14,3,2,0,1.0,0.8620689655172413
